mlb_game_pk,date,game_date_time,away_team_id,away_team_name,away_score,home_team_id,home_team_name,home_score,venue,status
777181,2025-07-10,2025-07-10T21:05:00Z,121,New York Mets,3.0,110,Baltimore Orioles,7.0,Oriole Park at Camden Yards,Final
777166,2025-07-10,2025-07-10T17:10:00Z,112,Chicago Cubs,8.0,142,Minnesota Twins,1.0,Target Field,Final
777168,2025-07-10,2025-07-10T21:10:00Z,146,Miami Marlins,0.0,113,Cincinnati Reds,6.0,Great American Ball Park,Final
777169,2025-07-10,2025-07-10T23:05:00Z,136,Seattle Mariners,5.0,147,New York Yankees,6.0,Yankee Stadium,Final
777170,2025-07-10,2025-07-10T23:10:00Z,139,Tampa Bay Rays,3.0,111,Boston Red Sox,4.0,Fenway Park,Final
777167,2025-07-10,2025-07-10T23:45:00Z,120,Washington Nationals,1.0,138,St. Louis Cardinals,8.0,Busch Stadium,Final
777156,2025-07-10,2025-07-11T01:05:00Z,144,Atlanta Braves,4.0,133,Athletics,5.0,Sutter Health Park,Final
777159,2025-07-10,2025-07-11T01:38:00Z,140,Texas Rangers,11.0,108,Los Angeles Angels,4.0,Angel Stadium,Final
777158,2025-07-10,2025-07-11T01:40:00Z,109,Arizona Diamondbacks,3.0,135,San Diego Padres,4.0,Petco Park,Final
777164,2025-07-11,2025-07-10T23:40:00Z,114,Cleveland Guardians,,145,Chicago White Sox,,Rate Field,Postponed
777164,2025-07-11,2025-07-11T19:10:00Z,114,Cleveland Guardians,4.0,145,Chicago White Sox,2.0,Rate Field,Final
777146,2025-07-11,2025-07-12T00:10:00Z,114,Cleveland Guardians,4.0,145,Chicago White Sox,5.0,Rate Field,Final
777157,2025-07-11,2025-07-11T23:05:00Z,146,Miami Marlins,2.0,110,Baltimore Orioles,5.0,Oriole Park at Camden Yards,Final
777153,2025-07-11,2025-07-11T23:05:00Z,112,Chicago Cubs,0.0,147,New York Yankees,11.0,Yankee Stadium,Final
777160,2025-07-11,2025-07-11T23:10:00Z,115,Colorado Rockies,3.0,113,Cincinnati Reds,2.0,Great American Ball Park,Final
777161,2025-07-11,2025-07-11T23:10:00Z,136,Seattle Mariners,12.0,116,Detroit Tigers,3.0,Comerica Park,Final
777155,2025-07-11,2025-07-11T23:10:00Z,139,Tampa Bay Rays,4.0,111,Boston Red Sox,5.0,Fenway Park,Final
777151,2025-07-11,2025-07-12T00:10:00Z,121,New York Mets,8.0,118,Kansas City Royals,3.0,Kauffman Stadium,Final
777154,2025-07-11,2025-07-12T00:10:00Z,140,Texas Rangers,7.0,117,Houston Astros,3.0,Daikin Park,Final
777148,2025-07-11,2025-07-12T00:10:00Z,134,Pittsburgh Pirates,1.0,142,Minnesota Twins,2.0,Target Field,Final
777149,2025-07-11,2025-07-12T00:10:00Z,120,Washington Nationals,3.0,158,Milwaukee Brewers,8.0,American Family Field,Final
777147,2025-07-11,2025-07-12T00:15:00Z,144,Atlanta Braves,6.0,138,St. Louis Cardinals,5.0,Busch Stadium,Final
777150,2025-07-11,2025-07-12T01:38:00Z,109,Arizona Diamondbacks,5.0,108,Los Angeles Angels,6.0,Angel Stadium,Final
777139,2025-07-11,2025-07-12T01:40:00Z,143,Philadelphia Phillies,2.0,135,San Diego Padres,4.0,Petco Park,Final
777152,2025-07-11,2025-07-12T02:05:00Z,141,Toronto Blue Jays,7.0,133,Athletics,6.0,Sutter Health Park,Final
777143,2025-07-11,2025-07-12T02:15:00Z,119,Los Angeles Dodgers,7.0,137,San Francisco Giants,8.0,Oracle Park,Final
777142,2025-07-12,2025-07-12T17:05:00Z,112,Chicago Cubs,5.0,147,New York Yankees,2.0,Yankee Stadium,Final
777145,2025-07-12,2025-07-12T17:10:00Z,136,Seattle Mariners,15.0,116,Detroit Tigers,7.0,Comerica Park,Final
777134,2025-07-12,2025-07-12T18:10:00Z,134,Pittsburgh Pirates,4.0,142,Minnesota Twins,12.0,Target Field,Final
777133,2025-07-12,2025-07-12T18:15:00Z,144,Atlanta Braves,7.0,138,St. Louis Cardinals,6.0,Busch Stadium,Final
777127,2025-07-12,2025-07-12T20:05:00Z,119,Los Angeles Dodgers,2.0,137,San Francisco Giants,1.0,Oracle Park,Final
777141,2025-07-12,2025-07-12T20:05:00Z,146,Miami Marlins,6.0,110,Baltimore Orioles,0.0,Oriole Park at Camden Yards,Final
777140,2025-07-12,2025-07-12T20:10:00Z,115,Colorado Rockies,3.0,113,Cincinnati Reds,4.0,Great American Ball Park,Final
777136,2025-07-12,2025-07-12T20:10:00Z,121,New York Mets,3.0,118,Kansas City Royals,1.0,Kauffman Stadium,Final
777144,2025-07-12,2025-07-12T20:10:00Z,139,Tampa Bay Rays,0.0,111,Boston Red Sox,1.0,Fenway Park,Final
777138,2025-07-12,2025-07-12T20:10:00Z,114,Cleveland Guardians,6.0,145,Chicago White Sox,2.0,Rate Field,Final
777135,2025-07-12,2025-07-12T20:10:00Z,120,Washington Nationals,5.0,158,Milwaukee Brewers,6.0,American Family Field,Final
777137,2025-07-12,2025-07-12T23:35:00Z,140,Texas Rangers,4.0,117,Houston Astros,5.0,Daikin Park,Final
777126,2025-07-12,2025-07-12T23:35:00Z,143,Philadelphia Phillies,4.0,135,San Diego Padres,5.0,Petco Park,Final
777131,2025-07-12,2025-07-13T01:38:00Z,109,Arizona Diamondbacks,5.0,108,Los Angeles Angels,10.0,Angel Stadium,Final
777132,2025-07-12,2025-07-13T02:05:00Z,141,Toronto Blue Jays,3.0,133,Athletics,4.0,Sutter Health Park,Final
777130,2025-07-13,2025-07-13T17:35:00Z,139,Tampa Bay Rays,1.0,111,Boston Red Sox,4.0,Fenway Park,Final
777129,2025-07-13,2025-07-13T17:35:00Z,146,Miami Marlins,11.0,110,Baltimore Orioles,1.0,Oriole Park at Camden Yards,Final
777122,2025-07-13,2025-07-13T17:35:00Z,112,Chicago Cubs,4.0,147,New York Yankees,1.0,Yankee Stadium,Final
777128,2025-07-13,2025-07-13T17:40:00Z,115,Colorado Rockies,2.0,113,Cincinnati Reds,4.0,Great American Ball Park,Final
777121,2025-07-13,2025-07-13T17:40:00Z,136,Seattle Mariners,8.0,116,Detroit Tigers,4.0,Comerica Park,Final
777124,2025-07-13,2025-07-13T18:10:00Z,121,New York Mets,2.0,118,Kansas City Royals,3.0,Kauffman Stadium,Final
777125,2025-07-13,2025-07-13T18:10:00Z,140,Texas Rangers,5.0,117,Houston Astros,1.0,Daikin Park,Final
777113,2025-07-13,2025-07-13T18:10:00Z,134,Pittsburgh Pirates,2.0,142,Minnesota Twins,1.0,Target Field,Final
777120,2025-07-13,2025-07-13T18:10:00Z,114,Cleveland Guardians,6.0,145,Chicago White Sox,5.0,Rate Field,Final
777123,2025-07-13,2025-07-13T18:10:00Z,120,Washington Nationals,1.0,158,Milwaukee Brewers,8.0,American Family Field,Final
777118,2025-07-13,2025-07-13T18:15:00Z,144,Atlanta Braves,4.0,138,St. Louis Cardinals,5.0,Busch Stadium,Final
777119,2025-07-13,2025-07-13T20:05:00Z,119,Los Angeles Dodgers,5.0,137,San Francisco Giants,2.0,Oracle Park,Final
777116,2025-07-13,2025-07-13T20:05:00Z,141,Toronto Blue Jays,3.0,133,Athletics,6.0,Sutter Health Park,Final
777115,2025-07-13,2025-07-13T20:07:00Z,109,Arizona Diamondbacks,5.0,108,Los Angeles Angels,1.0,Angel Stadium,Final
777117,2025-07-13,2025-07-13T20:10:00Z,143,Philadelphia Phillies,2.0,135,San Diego Padres,1.0,Petco Park,Final
777101,2025-07-18,2025-07-18T18:20:00Z,111,Boston Red Sox,1.0,112,Chicago Cubs,4.0,Wrigley Field,Final
777107,2025-07-18,2025-07-18T22:40:00Z,145,Chicago White Sox,10.0,134,Pittsburgh Pirates,1.0,PNC Park,Final
777112,2025-07-18,2025-07-18T22:45:00Z,135,San Diego Padres,7.0,120,Washington Nationals,2.0,Nationals Park,Final
777106,2025-07-18,2025-07-18T22:45:00Z,108,Los Angeles Angels,6.0,143,Philadelphia Phillies,5.0,Citizens Bank Park,Final
777108,2025-07-18,2025-07-18T23:07:00Z,137,San Francisco Giants,0.0,141,Toronto Blue Jays,4.0,Rogers Centre,Final
777111,2025-07-18,2025-07-18T23:10:00Z,113,Cincinnati Reds,8.0,121,New York Mets,4.0,Citi Field,Final
777105,2025-07-18,2025-07-18T23:10:00Z,133,Athletics,6.0,114,Cleveland Guardians,8.0,Progressive Field,Final
777109,2025-07-18,2025-07-18T23:10:00Z,118,Kansas City Royals,7.0,146,Miami Marlins,8.0,loanDepot park,Final
777114,2025-07-18,2025-07-18T23:15:00Z,147,New York Yankees,3.0,144,Atlanta Braves,7.0,Truist Park,Final
777110,2025-07-18,2025-07-18T23:35:00Z,110,Baltimore Orioles,1.0,139,Tampa Bay Rays,11.0,George M. Steinbrenner Field,Final
777098,2025-07-18,2025-07-19T00:05:00Z,116,Detroit Tigers,0.0,140,Texas Rangers,2.0,Globe Life Field,Final
777102,2025-07-18,2025-07-19T00:40:00Z,142,Minnesota Twins,4.0,115,Colorado Rockies,6.0,Coors Field,Final
777100,2025-07-18,2025-07-19T01:40:00Z,138,St. Louis Cardinals,3.0,109,Arizona Diamondbacks,7.0,Chase Field,Final
777099,2025-07-18,2025-07-19T02:10:00Z,117,Houston Astros,1.0,136,Seattle Mariners,6.0,T-Mobile Park,Final
777103,2025-07-18,2025-07-19T02:10:00Z,158,Milwaukee Brewers,2.0,119,Los Angeles Dodgers,0.0,Dodger Stadium,Final
777094,2025-07-19,2025-07-19T19:07:00Z,137,San Francisco Giants,3.0,141,Toronto Blue Jays,6.0,Rogers Centre,Final
777092,2025-07-19,2025-07-19T20:10:00Z,113,Cincinnati Reds,5.0,121,New York Mets,2.0,Citi Field,Final
777093,2025-07-19,2025-07-19T20:10:00Z,118,Kansas City Royals,1.0,146,Miami Marlins,3.0,loanDepot park,Final
777089,2025-07-19,2025-07-19T22:05:00Z,108,Los Angeles Angels,5.0,143,Philadelphia Phillies,9.0,Citizens Bank Park,Final
777090,2025-07-19,2025-07-19T22:40:00Z,145,Chicago White Sox,10.0,134,Pittsburgh Pirates,4.0,PNC Park,Final
777091,2025-07-19,2025-07-19T22:45:00Z,135,San Diego Padres,2.0,120,Washington Nationals,4.0,Nationals Park,Final
777095,2025-07-19,2025-07-19T23:05:00Z,110,Baltimore Orioles,3.0,139,Tampa Bay Rays,4.0,George M. Steinbrenner Field,Final
777088,2025-07-19,2025-07-19T23:05:00Z,116,Detroit Tigers,1.0,140,Texas Rangers,4.0,Globe Life Field,Final
777104,2025-07-19,2025-07-19T23:10:00Z,133,Athletics,8.0,114,Cleveland Guardians,2.0,Progressive Field,Final
777096,2025-07-19,2025-07-19T23:15:00Z,111,Boston Red Sox,0.0,112,Chicago Cubs,6.0,Wrigley Field,Final
777081,2025-07-19,2025-07-19T23:15:00Z,138,St. Louis Cardinals,1.0,109,Arizona Diamondbacks,10.0,Chase Field,Final
777097,2025-07-19,2025-07-19T23:15:00Z,147,New York Yankees,12.0,144,Atlanta Braves,9.0,Truist Park,Final
777080,2025-07-19,2025-07-20T00:10:00Z,142,Minnesota Twins,6.0,115,Colorado Rockies,10.0,Coors Field,Final
777085,2025-07-19,2025-07-20T01:10:00Z,158,Milwaukee Brewers,8.0,119,Los Angeles Dodgers,7.0,Dodger Stadium,Final
777086,2025-07-19,2025-07-20T01:40:00Z,117,Houston Astros,6.0,136,Seattle Mariners,7.0,T-Mobile Park,Final
777079,2025-07-20,2025-07-20T16:05:00Z,137,San Francisco Giants,6.0,141,Toronto Blue Jays,8.0,Rogers Centre,Final
777076,2025-07-20,2025-07-20T16:10:00Z,110,Baltimore Orioles,5.0,139,Tampa Bay Rays,3.0,George M. Steinbrenner Field,Final
777077,2025-07-20,2025-07-20T17:35:00Z,135,San Diego Padres,8.0,120,Washington Nationals,1.0,Nationals Park,Final
777078,2025-07-20,2025-07-20T17:35:00Z,108,Los Angeles Angels,8.0,143,Philadelphia Phillies,2.0,Citizens Bank Park,Final
777074,2025-07-20,2025-07-20T17:35:00Z,145,Chicago White Sox,7.0,134,Pittsburgh Pirates,2.0,PNC Park,Final
777083,2025-07-20,2025-07-20T17:35:00Z,147,New York Yankees,4.0,144,Atlanta Braves,2.0,Truist Park,Final
777087,2025-07-20,2025-07-20T17:40:00Z,113,Cincinnati Reds,2.0,121,New York Mets,3.0,Citi Field,Final
777084,2025-07-20,2025-07-20T17:40:00Z,133,Athletics,2.0,114,Cleveland Guardians,8.0,Progressive Field,Final
777082,2025-07-20,2025-07-20T17:40:00Z,118,Kansas City Royals,7.0,146,Miami Marlins,4.0,loanDepot park,Final
777075,2025-07-20,2025-07-20T18:20:00Z,111,Boston Red Sox,6.0,112,Chicago Cubs,1.0,Wrigley Field,Final
777072,2025-07-20,2025-07-20T19:10:00Z,142,Minnesota Twins,7.0,115,Colorado Rockies,1.0,Coors Field,Final
777067,2025-07-20,2025-07-20T20:10:00Z,117,Houston Astros,11.0,136,Seattle Mariners,3.0,T-Mobile Park,Final
777071,2025-07-20,2025-07-20T20:10:00Z,138,St. Louis Cardinals,3.0,109,Arizona Diamondbacks,5.0,Chase Field,Final
777070,2025-07-20,2025-07-20T20:10:00Z,158,Milwaukee Brewers,6.0,119,Los Angeles Dodgers,5.0,Dodger Stadium,Final
777073,2025-07-20,2025-07-20T23:10:00Z,116,Detroit Tigers,2.0,140,Texas Rangers,1.0,Globe Life Field,Final
777068,2025-07-21,2025-07-21T22:40:00Z,110,Baltimore Orioles,5.0,114,Cleveland Guardians,10.0,Progressive Field,Final
777060,2025-07-21,2025-07-21T22:40:00Z,116,Detroit Tigers,0.0,134,Pittsburgh Pirates,3.0,PNC Park,Final
777062,2025-07-21,2025-07-21T22:40:00Z,135,San Diego Padres,2.0,146,Miami Marlins,1.0,loanDepot park,Final
777064,2025-07-21,2025-07-21T22:45:00Z,113,Cincinnati Reds,8.0,120,Washington Nationals,10.0,Nationals Park,Final
777063,2025-07-21,2025-07-21T22:45:00Z,111,Boston Red Sox,2.0,143,Philadelphia Phillies,3.0,Citizens Bank Park,Final
777066,2025-07-21,2025-07-21T23:07:00Z,147,New York Yankees,1.0,141,Toronto Blue Jays,4.0,Rogers Centre,Final
777061,2025-07-21,2025-07-21T23:10:00Z,108,Los Angeles Angels,5.0,121,New York Mets,7.0,Citi Field,Final
777069,2025-07-21,2025-07-21T23:15:00Z,137,San Francisco Giants,5.0,144,Atlanta Braves,9.0,Truist Park,Final
777059,2025-07-21,2025-07-21T23:35:00Z,145,Chicago White Sox,8.0,139,Tampa Bay Rays,3.0,George M. Steinbrenner Field,Final
777065,2025-07-21,2025-07-22T00:05:00Z,118,Kansas City Royals,12.0,112,Chicago Cubs,4.0,Wrigley Field,Final
777057,2025-07-21,2025-07-22T00:05:00Z,133,Athletics,2.0,140,Texas Rangers,7.0,Globe Life Field,Final
777053,2025-07-21,2025-07-22T00:40:00Z,138,St. Louis Cardinals,6.0,115,Colorado Rockies,2.0,Coors Field,Final
777055,2025-07-21,2025-07-22T01:40:00Z,117,Houston Astros,6.0,109,Arizona Diamondbacks,3.0,Chase Field,Final
777050,2025-07-21,2025-07-22T01:40:00Z,158,Milwaukee Brewers,6.0,136,Seattle Mariners,0.0,T-Mobile Park,Final
777051,2025-07-21,2025-07-22T02:10:00Z,142,Minnesota Twins,2.0,119,Los Angeles Dodgers,5.0,Dodger Stadium,Final
777056,2025-07-22,2025-07-22T22:40:00Z,110,Baltimore Orioles,3.0,114,Cleveland Guardians,6.0,Progressive Field,Final
777044,2025-07-22,2025-07-22T22:40:00Z,116,Detroit Tigers,5.0,134,Pittsburgh Pirates,8.0,PNC Park,Final
777052,2025-07-22,2025-07-22T22:40:00Z,135,San Diego Padres,3.0,146,Miami Marlins,4.0,loanDepot park,Final
777042,2025-07-22,2025-07-22T22:45:00Z,113,Cincinnati Reds,1.0,120,Washington Nationals,6.0,Nationals Park,Final
777045,2025-07-22,2025-07-22T22:45:00Z,111,Boston Red Sox,1.0,143,Philadelphia Phillies,4.0,Citizens Bank Park,Final
777048,2025-07-22,2025-07-22T23:05:00Z,145,Chicago White Sox,3.0,139,Tampa Bay Rays,4.0,George M. Steinbrenner Field,Final
777046,2025-07-22,2025-07-22T23:07:00Z,147,New York Yankees,5.0,141,Toronto Blue Jays,4.0,Rogers Centre,Final
777054,2025-07-22,2025-07-22T23:10:00Z,108,Los Angeles Angels,2.0,121,New York Mets,3.0,Citi Field,Final
777058,2025-07-22,2025-07-22T23:15:00Z,137,San Francisco Giants,9.0,144,Atlanta Braves,0.0,Truist Park,Final
777047,2025-07-22,2025-07-23T00:05:00Z,118,Kansas City Royals,0.0,112,Chicago Cubs,6.0,Wrigley Field,Final
777043,2025-07-22,2025-07-23T00:05:00Z,133,Athletics,2.0,140,Texas Rangers,6.0,Globe Life Field,Final
777049,2025-07-22,2025-07-23T00:40:00Z,138,St. Louis Cardinals,4.0,115,Colorado Rockies,8.0,Coors Field,Final
777040,2025-07-22,2025-07-23T01:40:00Z,117,Houston Astros,3.0,109,Arizona Diamondbacks,1.0,Chase Field,Final
777035,2025-07-22,2025-07-23T01:40:00Z,158,Milwaukee Brewers,0.0,136,Seattle Mariners,1.0,T-Mobile Park,Final
777039,2025-07-22,2025-07-23T02:10:00Z,142,Minnesota Twins,10.0,119,Los Angeles Dodgers,7.0,Dodger Stadium,Final
777026,2025-07-23,2025-07-23T16:05:00Z,113,Cincinnati Reds,5.0,120,Washington Nationals,0.0,Nationals Park,Final
777037,2025-07-23,2025-07-23T16:10:00Z,135,San Diego Padres,2.0,146,Miami Marlins,3.0,loanDepot park,Final
777041,2025-07-23,2025-07-23T16:15:00Z,137,San Francisco Giants,9.0,144,Atlanta Braves,3.0,Truist Park,Final
777029,2025-07-23,2025-07-23T16:35:00Z,116,Detroit Tigers,1.0,134,Pittsburgh Pirates,6.0,PNC Park,Final
777034,2025-07-23,2025-07-23T17:10:00Z,108,Los Angeles Angels,3.0,121,New York Mets,6.0,Citi Field,Final
777031,2025-07-23,2025-07-23T18:20:00Z,118,Kansas City Royals,8.0,112,Chicago Cubs,4.0,Wrigley Field,Final
777028,2025-07-23,2025-07-23T19:10:00Z,138,St. Louis Cardinals,0.0,115,Colorado Rockies,6.0,Coors Field,Final
777032,2025-07-23,2025-07-23T19:40:00Z,117,Houston Astros,4.0,109,Arizona Diamondbacks,3.0,Chase Field,Final
777024,2025-07-23,2025-07-23T19:40:00Z,158,Milwaukee Brewers,10.0,136,Seattle Mariners,2.0,T-Mobile Park,Final
777022,2025-07-23,2025-07-23T20:10:00Z,142,Minnesota Twins,3.0,119,Los Angeles Dodgers,4.0,Dodger Stadium,Final
777036,2025-07-23,2025-07-23T22:40:00Z,110,Baltimore Orioles,2.0,114,Cleveland Guardians,3.0,Progressive Field,Final
777027,2025-07-23,2025-07-23T23:07:00Z,147,New York Yankees,4.0,141,Toronto Blue Jays,8.0,Rogers Centre,Final
777038,2025-07-23,2025-07-23T23:10:00Z,111,Boston Red Sox,9.0,143,Philadelphia Phillies,8.0,Citizens Bank Park,Final
777030,2025-07-23,2025-07-23T23:35:00Z,145,Chicago White Sox,11.0,139,Tampa Bay Rays,9.0,George M. Steinbrenner Field,Final
777033,2025-07-23,2025-07-24T00:05:00Z,133,Athletics,1.0,140,Texas Rangers,2.0,Globe Life Field,Final
777019,2025-07-24,2025-07-24T17:10:00Z,110,Baltimore Orioles,4.0,114,Cleveland Guardians,3.0,Progressive Field,Final
777021,2025-07-24,2025-07-24T22:40:00Z,141,Toronto Blue Jays,11.0,116,Detroit Tigers,4.0,Comerica Park,Final
777023,2025-07-24,2025-07-24T23:45:00Z,135,San Diego Padres,7.0,138,St. Louis Cardinals,9.0,Busch Stadium,Final
777025,2025-07-24,2025-07-25T00:10:00Z,133,Athletics,5.0,117,Houston Astros,2.0,Daikin Park,Final
777018,2025-07-24,2025-07-25T01:38:00Z,136,Seattle Mariners,4.0,108,Los Angeles Angels,2.0,Angel Stadium,Final
777008,2025-07-25,2025-07-25T20:10:00Z,146,Miami Marlins,5.0,158,Milwaukee Brewers,1.0,American Family Field,Final
777014,2025-07-25,2025-07-25T22:40:00Z,109,Arizona Diamondbacks,1.0,134,Pittsburgh Pirates,0.0,PNC Park,Final
777020,2025-07-25,2025-07-25T23:05:00Z,115,Colorado Rockies,6.0,110,Baltimore Orioles,5.0,Oriole Park at Camden Yards,Final
777015,2025-07-25,2025-07-25T23:05:00Z,143,Philadelphia Phillies,12.0,147,New York Yankees,5.0,Yankee Stadium,Final
777012,2025-07-25,2025-07-25T23:10:00Z,119,Los Angeles Dodgers,5.0,111,Boston Red Sox,2.0,Fenway Park,Final
777013,2025-07-25,2025-07-25T23:10:00Z,139,Tampa Bay Rays,2.0,113,Cincinnati Reds,7.0,Great American Ball Park,Final
777016,2025-07-25,2025-07-25T23:10:00Z,141,Toronto Blue Jays,6.0,116,Detroit Tigers,2.0,Comerica Park,Final
777005,2025-07-25,2025-07-25T23:15:00Z,135,San Diego Padres,0.0,138,St. Louis Cardinals,3.0,Busch Stadium,Final
777017,2025-07-25,2025-07-25T23:40:00Z,112,Chicago Cubs,5.0,145,Chicago White Sox,12.0,Rate Field,Final
777009,2025-07-25,2025-07-26T00:05:00Z,144,Atlanta Braves,3.0,140,Texas Rangers,8.0,Globe Life Field,Final
777007,2025-07-25,2025-07-26T00:10:00Z,133,Athletics,15.0,117,Houston Astros,3.0,Daikin Park,Final
777011,2025-07-25,2025-07-26T00:10:00Z,120,Washington Nationals,0.0,142,Minnesota Twins,1.0,Target Field,Final
777006,2025-07-25,2025-07-26T01:38:00Z,136,Seattle Mariners,2.0,108,Los Angeles Angels,3.0,Angel Stadium,Final
777004,2025-07-25,2025-07-26T02:15:00Z,121,New York Mets,8.0,137,San Francisco Giants,1.0,Oracle Park,Final
777010,2025-07-26,2025-07-26T00:10:00Z,114,Cleveland Guardians,,118,Kansas City Royals,,Kauffman Stadium,Postponed
777001,2025-07-26,2025-07-26T17:05:00Z,143,Philadelphia Phillies,9.0,147,New York Yankees,4.0,Yankee Stadium,Final
777010,2025-07-26,2025-07-26T18:40:00Z,114,Cleveland Guardians,3.0,118,Kansas City Royals,5.0,Kauffman Stadium,Final
776990,2025-07-26,2025-07-26T23:15:00Z,114,Cleveland Guardians,6.0,118,Kansas City Royals,4.0,Kauffman Stadium,Final
777003,2025-07-26,2025-07-26T22:10:00Z,141,Toronto Blue Jays,6.0,116,Detroit Tigers,1.0,Comerica Park,Final
777002,2025-07-26,2025-07-26T22:40:00Z,109,Arizona Diamondbacks,0.0,134,Pittsburgh Pirates,2.0,PNC Park,Final
777000,2025-07-26,2025-07-26T22:40:00Z,139,Tampa Bay Rays,2.0,113,Cincinnati Reds,6.0,Great American Ball Park,Final
776999,2025-07-26,2025-07-26T23:05:00Z,115,Colorado Rockies,0.0,110,Baltimore Orioles,18.0,Oriole Park at Camden Yards,Final
776993,2025-07-26,2025-07-26T23:05:00Z,144,Atlanta Braves,5.0,140,Texas Rangers,6.0,Globe Life Field,Final
776991,2025-07-26,2025-07-26T23:10:00Z,133,Athletics,5.0,117,Houston Astros,1.0,Daikin Park,Final
776997,2025-07-26,2025-07-26T23:10:00Z,120,Washington Nationals,9.0,142,Minnesota Twins,3.0,Target Field,Final
776994,2025-07-26,2025-07-26T23:10:00Z,112,Chicago Cubs,6.0,145,Chicago White Sox,1.0,Rate Field,Final
776996,2025-07-26,2025-07-26T23:10:00Z,146,Miami Marlins,7.0,158,Milwaukee Brewers,4.0,American Family Field,Final
776998,2025-07-26,2025-07-26T23:15:00Z,119,Los Angeles Dodgers,2.0,111,Boston Red Sox,4.0,Fenway Park,Final
776992,2025-07-26,2025-07-26T23:15:00Z,135,San Diego Padres,3.0,138,St. Louis Cardinals,1.0,Busch Stadium,Final
776985,2025-07-26,2025-07-27T01:05:00Z,121,New York Mets,2.0,137,San Francisco Giants,1.0,Oracle Park,Final
776995,2025-07-26,2025-07-27T01:38:00Z,136,Seattle Mariners,7.0,108,Los Angeles Angels,2.0,Angel Stadium,Final
776986,2025-07-27,2025-07-27T17:35:00Z,115,Colorado Rockies,1.0,110,Baltimore Orioles,5.0,Oriole Park at Camden Yards,Final
776983,2025-07-27,2025-07-27T17:35:00Z,119,Los Angeles Dodgers,3.0,111,Boston Red Sox,4.0,Fenway Park,Final
776984,2025-07-27,2025-07-27T17:35:00Z,109,Arizona Diamondbacks,0.0,134,Pittsburgh Pirates,6.0,PNC Park,Final
776988,2025-07-27,2025-07-27T17:35:00Z,143,Philadelphia Phillies,3.0,147,New York Yankees,4.0,Yankee Stadium,Final
776982,2025-07-27,2025-07-27T17:40:00Z,139,Tampa Bay Rays,1.0,113,Cincinnati Reds,2.0,Great American Ball Park,Final
776987,2025-07-27,2025-07-27T17:40:00Z,141,Toronto Blue Jays,4.0,116,Detroit Tigers,10.0,Comerica Park,Final
776975,2025-07-27,2025-07-27T18:10:00Z,114,Cleveland Guardians,1.0,118,Kansas City Royals,4.0,Kauffman Stadium,Final
776976,2025-07-27,2025-07-27T18:10:00Z,133,Athletics,7.0,117,Houston Astros,1.0,Daikin Park,Final
776979,2025-07-27,2025-07-27T18:10:00Z,120,Washington Nationals,7.0,142,Minnesota Twins,2.0,Target Field,Final
776989,2025-07-27,2025-07-27T18:10:00Z,112,Chicago Cubs,5.0,145,Chicago White Sox,4.0,Rate Field,Final
776978,2025-07-27,2025-07-27T18:10:00Z,146,Miami Marlins,2.0,158,Milwaukee Brewers,3.0,American Family Field,Final
776980,2025-07-27,2025-07-27T18:15:00Z,135,San Diego Padres,9.0,138,St. Louis Cardinals,2.0,Busch Stadium,Final
776981,2025-07-27,2025-07-27T18:35:00Z,144,Atlanta Braves,1.0,140,Texas Rangers,8.0,Globe Life Field,Final
776977,2025-07-27,2025-07-27T20:07:00Z,136,Seattle Mariners,1.0,108,Los Angeles Angels,4.0,Angel Stadium,Final
