Date,Fav Team,Dog Team,Away,Home,Fav Home?,Fav Moneyline Odds,Dog Moneyline Odds,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home Spread Odds,Away Score,Home Score,Home/Away +/-,Favorite Starting Pitcher Name,Underdog Starting Pitcher Name,Favorite Starting Pitcher Games Started,Underdog Starting Pitcher Games Started,Favorite Starting Pitcher Innings Pitched,Underdog Starting Pitcher Innings Pitched,Favorite Starting Pitcher Wins,Underdog Starting Pitcher Wins,Favorite Starting Pitcher Losses,Underdog Starting Pitcher Losses,Favorite Starting Pitcher ERA,Underdog Starting Pitcher ERA,Favorite Starting Pitcher WHIP,Underdog Starting Pitcher WHIP,Favorite Starting Pitcher Strikeouts,Underdog Starting Pitcher Strikeouts,Favorite Starting Pitcher Walks,Underdog Starting Pitcher Walks,Favorite Starting Pitcher K/9,Underdog Starting Pitcher K/9,Favorite Starting Pitcher BB/9,Underdog Starting Pitcher BB/9,Favorite Starting Pitcher H/9,Underdog Starting Pitcher H/9,Favorite Starting Pitcher K/BB Ratio,Underdog Starting Pitcher K/BB Ratio,Favorite Starting Pitcher Hits Allowed,Underdog Starting Pitcher Hits Allowed,Favorite Starting Pitcher Runs Allowed,Underdog Starting Pitcher Runs Allowed,Favorite Starting Pitcher Earned Runs,Underdog Starting Pitcher Earned Runs,Favorite Starting Pitcher Home Runs Allowed,Underdog Starting Pitcher Home Runs Allowed,Favorite Starting Pitcher Batters Faced,Underdog Starting Pitcher Batters Faced,Favorite Starting Pitcher Opponent Batting Average,Underdog Starting Pitcher Opponent Batting Average,Favorite Starting Pitcher Pitch Count,Underdog Starting Pitcher Pitch Count,Favorite Starting Pitcher Strikes,Underdog Starting Pitcher Strikes,Favorite Starting Pitcher Wild Pitches,Underdog Starting Pitcher Wild Pitches
2025-06-25,CLE,TOR,TOR,CLE,1,,,,,,5,4,1,,1,,,4,5,1,Gavin Williams,Max Scherzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,NYY,CIN,NYY,CIN,0,,,,,,7,1,6,,1,,,7,1,-6,Max Fried,Brady Singer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,NYM,ATL,ATL,NYM,1,,,,,,7,3,4,,1,,,3,7,4,Didier Fuentes,Clay Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,TEX,BAL,TEX,BAL,0,,,,,,7,0,7,,1,,,7,0,-7,Jacob deGrom,Brandon Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,MIN,SEA,SEA,MIN,1,,,,,,10,1,9,,1,,,1,10,9,Emerson Hancock,Simeon Woods Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,LAD,COL,LAD,COL,0,,,,,,8,1,7,,1,,,8,1,-7,Chase Dollander,Yoshinobu Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,MIA,SF,MIA,SF,0,,,,,,8,5,3,,1,,,8,5,-3,Edward Cabrera,Logan Webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,DET,OAK,OAK,DET,1,,,,,,8,0,8,,1,,,0,8,8,Dietrich Enns,Jeffrey Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,TOR,CLE,TOR,CLE,0,,,,,,6,0,6,,1,,,6,0,-6,Kevin Gausman,Tanner Bibee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,HOU,PHI,PHI,HOU,1,,,,,,2,0,2,,1,,,0,2,2,Colton Gordon,Zack Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,HOU,PHI,PHI,HOU,1,,,,,,2,1,1,,1,,,1,2,1,Colton Gordon,Zack Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,TB,KC,TB,KC,0,,,,,,4,0,4,,1,,,4,0,-4,Michael Lorenzen,Shane Baz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,CHC,STL,CHC,STL,0,,,,,,3,0,3,,1,,,3,0,-3,Andre Pallante,Shota Imanaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,LAD,COL,LAD,COL,0,,,,,,3,1,2,,1,,,3,1,-2,Chase Dollander,Yoshinobu Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,NYM,ATL,ATL,NYM,1,,,,,,4,0,4,,1,,,0,4,4,Griffin Canning,Grant Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,MIA,SF,MIA,SF,0,,,,,,12,5,7,,1,,,12,5,-7,Edward Cabrera,Logan Webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,MIN,DET,MIN,DET,0,,,,,,4,1,3,,1,,,4,1,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,PIT,NYM,NYM,PIT,1,,,,,,9,1,8,,1,,,1,9,8,David Peterson,Mitch Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,NYY,OAK,OAK,NYY,1,,,,,,3,0,3,,1,,,0,3,3,Will Warren,Mitch Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,STL,CLE,STL,CLE,0,,,,,,5,0,5,,1,,,5,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,BAL,TB,TB,BAL,1,,,,,,22,8,14,,1,,,8,22,14,Tomoyuki Sugano,Ryan Pepiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,TOR,BOS,TOR,BOS,0,,,,,,9,0,9,,1,,,9,0,-9,Jose Berrios,Brayan Bello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,PHI,ATL,PHI,ATL,0,,,,,,13,0,13,,1,,,13,0,-13,Bryce Elder,Tanner Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,SF,CHW,SF,CHW,0,,,,,,3,1,2,,1,,,3,1,-2,Aaron Civale,Landen Roupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,CIN,SD,SD,CIN,1,,,,,,8,1,7,,1,,,1,8,7,Dylan Cease,Nick Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,TB,BAL,TB,BAL,0,,,,,,11,3,8,,1,,,11,3,-8,Zach Eflin,Zack Littell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,WSH,LAA,WSH,LAA,0,,,,,,15,9,6,,1,,,15,9,-6,Jose Soriano,Jake Irvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,DET,MIN,MIN,DET,1,,,,,,10,5,5,,1,,,5,10,5,Bailey Ober,Casey Mize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,OAK,NYY,OAK,NYY,0,,,,,,7,0,7,,1,,,7,0,-7,JP Sears,Clarke Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,HOU,CHC,CHC,HOU,1,,,,,,7,4,3,,1,,,4,7,3,Cade Horton,Brandon Walter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,LAD,KC,LAD,KC,0,,,,,,5,4,1,,1,,,5,4,-1,Dustin May,Noah Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,MIL,COL,COL,MIL,1,,,,,,10,6,4,,1,,,6,10,4,Kyle Freeland,Jose Quintana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,SEA,TEX,SEA,TEX,0,,,,,,7,6,1,,1,,,7,6,-1,Nathan Eovaldi,Logan Gilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,PIT,NYM,NYM,PIT,1,,,,,,9,2,7,,1,,,2,9,7,Bailey Falter,Paul Blackburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,MIA,ARI,MIA,ARI,0,,,,,,9,8,1,,1,,,9,8,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,TEX,SEA,SEA,TEX,1,,,,,,3,2,1,,1,,,2,3,1,Logan Gilbert,Nathan Eovaldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,SD,CIN,SD,CIN,0,,,,,,6,4,2,,1,,,6,4,-2,Andrew Abbott,Randy Vasquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,CHC,HOU,CHC,HOU,0,,,,,,12,3,9,,1,,,12,3,-9,Brandon Walter,Cade Horton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,ATL,PHI,PHI,ATL,1,,,,,,6,1,5,,1,,,1,6,5,Spencer Schwellenbach,Jesus Luzardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,MIA,ARI,MIA,ARI,0,,,,,,8,7,1,,1,,,8,7,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,MIL,COL,COL,MIL,1,,,,,,5,0,5,,1,,,0,5,5,Kyle Freeland,Jose Quintana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,CHW,SF,SF,CHW,1,,,,,,1,0,1,,1,,,0,1,1,Robbie Ray,Adrian Houser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,KC,LAD,LAD,KC,1,,,,,,9,5,4,,1,,,5,9,4,Noah Cameron,Dustin May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,BOS,TOR,TOR,BOS,1,,,,,,15,1,14,,1,,,1,15,14,Chris Bassitt,Lucas Giolito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,STL,CLE,STL,CLE,0,,,,,,9,6,3,,1,,,9,6,-3,Miles Mikolas,Slade Cecconi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,CIN,SD,SD,CIN,1,,,,,,3,2,1,,1,,,2,3,1,Stephen Kolek,Nick Lodolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,LAA,WSH,WSH,LAA,1,,,,,,8,2,6,,1,,,2,8,6,Michael Soroka,Kyle Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,STL,CLE,STL,CLE,0,,,,,,7,0,7,,1,,,7,0,-7,Matthew Liberatore,Logan Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,PIT,NYM,NYM,PIT,1,,,,,,12,1,11,,1,,,1,12,11,Mike Burrows,Frankie Montas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,NYY,OAK,OAK,NYY,1,,,,,,12,5,7,,1,,,5,12,7,Luis Severino,Marcus Stroman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,BAL,TB,TB,BAL,1,,,,,,5,1,4,,1,,,1,5,4,Taj Bradley,Dean Kremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,TOR,BOS,TOR,BOS,0,,,,,,5,3,2,,1,,,5,3,-2,Walker Buehler,Eric Lauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,PHI,ATL,PHI,ATL,0,,,,,,2,1,1,,1,,,2,1,-1,Ranger Suarez,Spencer Strider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,HOU,CHC,CHC,HOU,1,,,,,,2,0,2,,1,,,0,2,2,Framber Valdez,Jameson Taillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,LAD,KC,LAD,KC,0,,,,,,5,1,4,,1,,,5,1,-4,Lou Trivino,Kris Bubic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,CHW,SF,SF,CHW,1,,,,,,5,2,3,,1,,,2,5,3,Jonathan Cannon,Justin Verlander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,SEA,TEX,SEA,TEX,0,,,,,,6,4,2,,1,,,6,4,-2,Luis Castillo,Jack Leiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,MIA,ARI,MIA,ARI,0,,,,,,6,4,2,,1,,,6,4,-2,Eduardo Rodriguez,Cal Quantrill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,COL,MIL,COL,MIL,0,,,,,,4,3,1,,1,,,4,3,-1,German Marquez,Chad Patrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,DET,MIN,MIN,DET,1,,,,,,3,0,3,,1,,,0,3,3,Tarik Skubal,Chris Paddack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-29,WSH,LAA,WSH,LAA,0,,,,,,7,4,3,,1,,,7,4,-3,Kyle Hendricks,Michael Soroka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,TOR,NYY,NYY,TOR,1,,,,,,5,4,1,,1,,,4,5,1,Carlos Rodon,Max Scherzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,PIT,STL,STL,PIT,1,,,,,,7,0,7,,1,,,0,7,7,Erick Fedde,Andrew Heaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,OAK,TB,OAK,TB,0,,,,,,6,4,2,,1,,,6,4,-2,Jacob Lopez,Drew Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,BOS,CIN,CIN,BOS,1,,,,,,13,6,7,,1,,,6,13,7,Chase Burns,Garrett Crochet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,PHI,SD,SD,PHI,1,,,,,,4,0,4,,1,,,0,4,4,Matt Waldron,Zack Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,TOR,NYY,NYY,TOR,1,,,,,,12,5,7,,1,,,5,12,7,Max Fried,Kevin Gausman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,MIA,MIN,MIN,MIA,1,,,,,,2,0,2,,1,,,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,ARI,SF,SF,ARI,1,,,,,,4,2,2,,1,,,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,SEA,KC,KC,SEA,1,,,,,,6,2,4,,1,,,2,6,4,George Kirby,Michael Wacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,BAL,TEX,BAL,TEX,0,,,,,,10,6,4,,1,,,10,6,-4,Patrick Corbin,Trevor Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,LAA,ATL,LAA,ATL,0,,,,,,4,0,4,,1,,,4,0,-4,Tyler Anderson,Grant Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,BOS,CIN,CIN,BOS,1,,,,,,5,3,2,,1,,,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,OAK,TB,OAK,TB,0,,,,,,4,3,1,,1,,,4,3,-1,Jeffrey Springs,Shane Baz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,PIT,STL,STL,PIT,1,,,,,,1,0,1,,1,,,0,1,1,Paul Skenes,Andre Pallante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,TEX,BAL,BAL,TEX,1,,,,,,10,2,8,,1,,,2,10,8,Brandon Young,Jacob deGrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,CHC,CLE,CLE,CHC,1,,,,,,5,2,3,,1,,,2,5,3,Gavin Williams,Matthew Boyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,HOU,COL,HOU,COL,0,,,,,,6,5,1,,1,,,6,5,-1,Chase Dollander,Colton Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,KC,SEA,KC,SEA,0,,,,,,6,3,3,,1,,,6,3,-3,Michael Lorenzen,Emerson Hancock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,LAD,CHW,CHW,LAD,1,,,,,,6,1,5,,1,,,1,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,TB,OAK,OAK,TB,1,,,,,,6,5,1,,1,,,5,6,1,Mitch Spence,Ryan Pepiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,SD,PHI,SD,PHI,0,,,,,,6,4,2,,1,,,6,4,-2,Nick Pivetta,Mick Abel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,PIT,STL,STL,PIT,1,,,,,,5,0,5,,1,,,0,5,5,Mitch Keller,Sonny Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,ARI,SF,SF,ARI,1,,,,,,8,2,6,,1,,,2,8,6,Hayden Birdsong,Zac Gallen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,DET,WSH,DET,WSH,0,,,,,,11,2,9,,1,,,11,2,-9,Trevor Williams,Tyler Holton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,MIL,NYM,MIL,NYM,0,,,,,,7,2,5,,1,,,7,2,-5,Clay Holmes,Freddy Peralta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,PHI,SD,SD,PHI,1,,,,,,5,1,4,,1,,,1,5,4,Mick Abel,Nick Pivetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,NYM,MIL,MIL,NYM,1,,,,,,7,3,4,,1,,,3,7,4,Freddy Peralta,Clay Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,ATL,LAA,LAA,ATL,1,,,,,,8,3,5,,1,,,3,8,5,Didier Fuentes,Yusei Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,TOR,NYY,NYY,TOR,1,,,,,,11,9,2,,1,,,9,11,2,Will Warren,Jose Berrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,WSH,DET,DET,WSH,1,,,,,,9,4,5,,1,,,4,9,5,Tyler Holton,Trevor Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,MIN,MIA,MIN,MIA,0,,,,,,2,1,1,,1,,,2,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,CIN,BOS,CIN,BOS,0,,,,,,8,4,4,,1,,,8,4,-4,Nick Martinez,Brennan Bernardino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,LAD,CHW,CHW,LAD,1,,,,,,5,4,1,,1,,,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,CHC,CLE,CLE,CHC,1,,,,,,5,4,1,,1,,,4,5,1,Shota Imanaga,Tanner Bibee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,TEX,BAL,BAL,TEX,1,,,,,,6,0,6,,1,,,0,6,6,Tomoyuki Sugano,Nathan Eovaldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,HOU,COL,HOU,COL,0,,,,,,5,3,2,,1,,,5,3,-2,Austin Gomber,Hunter Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,SEA,KC,KC,SEA,1,,,,,,3,2,1,,1,,,2,3,1,Noah Cameron,Logan Gilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,SF,ARI,SF,ARI,0,,,,,,6,5,1,,1,,,6,5,-1,Merrill Kelly,Landen Roupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,COL,HOU,HOU,COL,1,,,,,,7,6,1,,1,,,6,7,1,Hunter Brown,Austin Gomber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,WSH,DET,DET,WSH,1,,,,,,11,7,4,,1,,,7,11,4,Jake Irvin,Dietrich Enns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,NYM,MIL,MIL,NYM,1,,,,,,3,2,1,,1,,,2,3,1,David Peterson,Jose Quintana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,LAA,ATL,LAA,ATL,0,,,,,,5,1,4,,1,,,5,1,-4,Jose Soriano,Bryce Elder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,MIA,MIN,MIN,MIA,1,,,,,,4,1,3,,1,,,1,4,3,David Festa,Eury Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,TOR,NYY,NYY,TOR,1,,,,,,8,5,3,,1,,,5,8,3,Clarke Schmidt,Chris Bassitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,KC,SEA,KC,SEA,0,,,,,,3,2,1,,1,,,3,2,-1,Seth Lugo,Logan Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,CIN,PHI,CIN,PHI,0,,,,,,9,6,3,,1,,,9,6,-3,Jesus Luzardo,Andrew Abbott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,LAD,CHW,CHW,LAD,1,,,,,,6,2,4,,1,,,2,6,4,Dustin May,Aaron Civale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,NYM,NYY,NYY,NYM,1,,,,,,6,5,1,,1,,,5,6,1,Justin Hagenman,Marcus Stroman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,CHC,STL,STL,CHC,1,,,,,,11,3,8,,1,,,3,11,8,Colin Rea,Miles Mikolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,SF,ARI,SF,ARI,0,,,,,,7,2,5,,1,,,7,2,-5,Robbie Ray,Brandon Pfaadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,CHC,CLE,CLE,CHC,1,,,,,,1,0,1,,1,,,0,1,1,Cade Horton,Joey Cantillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,BOS,WSH,BOS,WSH,0,,,,,,11,2,9,,1,,,11,2,-9,Lucas Giolito,Michael Soroka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,SD,TEX,TEX,SD,1,,,,,,3,2,1,,1,,,2,3,1,Randy Vasquez,Kumar Rocker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,TOR,LAA,LAA,TOR,1,,,,,,4,3,1,,1,,,3,4,1,Eric Lauer,Kyle Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,MIN,TB,TB,MIN,1,,,,,,4,3,1,,1,,,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,DET,CLE,DET,CLE,0,,,,,,2,1,1,,1,,,2,1,-1,Slade Cecconi,Reese Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,MIL,MIA,MIL,MIA,0,,,,,,6,5,1,,1,,,6,5,-1,Sandy Alcantara,Quinn Priester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,BAL,ATL,BAL,ATL,0,,,,,,3,2,1,,1,,,3,2,-1,Charlie Morton,Spencer Strider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,SEA,PIT,PIT,SEA,1,,,,,,6,0,6,,1,,,0,6,6,Bailey Falter,Bryan Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-05,TOR,LAA,LAA,TOR,1,,,,,,4,3,1,,1,,,3,4,1,Jack Kochanowicz,Max Scherzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-05,CHW,COL,CHW,COL,0,,,,,,3,2,1,,1,,,3,2,-1,Adrian Houser,Antonio Senzatela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-05,HOU,LAD,HOU,LAD,0,,,,,,18,1,17,,1,,,18,1,-17,Lance McCullers Jr.,Ben Casparius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-05,KC,ARI,KC,ARI,0,,,,,,9,3,6,,1,,,9,3,-6,Eduardo Rodriguez,Kris Bubic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-05,OAK,SF,SF,OAK,1,,,,,,11,2,9,,1,,,2,11,9,JP Sears,Justin Verlander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
