balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
67851,777189,2025-07-08,133,144,ATH,ATL,Athletics,Atlanta Braves,Athletics,Braves,American League,National League,AL,NL,AL West,NL East,AL West,NL East,2025,2025,92,90,37,39,55,51,0.402,0.433,384,361,524,358,-140,3,4.17,4.01,5.7,3.98,-1.52,0.03,0.0,0.0,0.0,0.0,0.402,0.433,0.0,0.0,16,24,29,22,21,15,26,29,L2,L4,0,0,0.0,0.0,0.0,0.0,0.4021739130434782,0.4333333333333333,0.3555555555555555,0.5217391304347826,0.4468085106382978,0.3409090909090909,0.25,0.5625,0.4021739130434782,0.4333333333333333,0.4,0.2,False
31998,777179,2025-07-09,111,115,BOS,COL,Boston Red Sox,Colorado Rockies,Red Sox,Rockies,American League,National League,AL,NL,AL East,NL West,AL East,NL West,2025,2025,98,95,52,22,46,73,0.531,0.232,506,332,442,587,64,-255,5.16,3.49,4.51,6.18,0.65,-2.68,0.0,0.0,0.0,0.0,0.531,0.232,0.0,0.0,31,11,20,37,21,11,26,36,W5,L2,0,0,0.0,0.0,0.0,0.0,0.5306122448979592,0.231578947368421,0.6078431372549019,0.2291666666666666,0.4468085106382978,0.2340425531914893,0.6666666666666666,0.2222222222222222,0.5306122448979592,0.231578947368421,0.8,0.3,False
31999,777183,2025-07-09,113,146,CIN,MIA,Cincinnati Reds,Miami Marlins,Reds,Marlins,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2025,2025,95,90,47,42,48,48,0.495,0.467,425,387,414,444,11,-57,4.47,4.3,4.36,4.93,0.12,-0.63,0.0,0.0,0.0,0.0,0.495,0.467,0.0,0.0,25,20,22,27,22,22,26,21,L4,W2,0,0,0.0,0.0,0.0,0.0,0.4947368421052631,0.4666666666666667,0.5319148936170213,0.425531914893617,0.4583333333333333,0.5116279069767442,0.3333333333333333,0.6,0.4947368421052631,0.4666666666666667,0.3,0.7,False
32001,777184,2025-07-09,147,136,NYY,SEA,New York Yankees,Seattle Mariners,Yankees,Mariners,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2025,2025,92,91,51,48,41,43,0.554,0.527,477,405,371,390,106,15,5.18,4.45,4.03,4.29,1.15,0.16,0.0,0.0,0.0,0.0,0.554,0.527,0.0,0.0,28,25,17,21,23,23,24,22,W2,L1,0,0,0.0,0.0,0.0,0.0,0.5543478260869565,0.5274725274725275,0.6222222222222222,0.5434782608695652,0.4893617021276595,0.5111111111111111,0.23076923076923078,0.5,0.5543478260869565,0.5274725274725275,0.3,0.6,False
32002,777182,2025-07-09,116,139,DET,TB,Detroit Tigers,Tampa Bay Rays,Tigers,Rays,American League,American League,AL,AL,AL Central,AL East,AL Central,AL East,2025,2025,97,92,62,49,35,43,0.639,0.533,497,434,366,371,131,63,5.12,4.72,3.77,4.03,1.35,0.68,0.0,0.0,0.0,0.0,0.639,0.533,0.0,0.0,33,28,15,25,29,21,20,18,W5,L2,0,0,0.0,0.0,0.0,0.0,0.6391752577319587,0.532608695652174,0.6875,0.5283018867924528,0.5918367346938775,0.5384615384615384,0.6923076923076923,0.4,0.6391752577319587,0.532608695652174,0.8,0.3,False
32003,777173,2025-07-09,142,112,MIN,CHC,Minnesota Twins,Chicago Cubs,Twins,Cubs,American League,National League,AL,NL,AL Central,NL Central,AL Central,NL Central,2025,2025,93,91,46,54,47,37,0.495,0.593,396,493,404,374,-8,119,4.26,5.42,4.34,4.11,-0.09,1.31,0.0,0.0,0.0,0.0,0.495,0.593,0.0,0.0,26,30,18,16,20,24,29,21,W1,L1,0,0,0.0,0.0,0.0,0.0,0.4946236559139785,0.5934065934065934,0.5909090909090909,0.6521739130434783,0.4081632653061224,0.5333333333333333,0.3333333333333333,0.5882352941176471,0.4946236559139785,0.5934065934065934,0.5,0.6,False
32004,777174,2025-07-09,117,114,HOU,CLE,Houston Astros,Cleveland Guardians,Astros,Guardians,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2025,2025,92,93,55,44,37,49,0.598,0.473,407,348,342,393,65,-45,4.42,3.74,3.72,4.23,0.71,-0.48,0.0,0.0,0.0,0.0,0.598,0.473,0.0,0.0,32,21,16,23,23,23,21,26,L2,W2,0,0,0.0,0.0,0.0,0.0,0.5978260869565217,0.4731182795698925,0.6666666666666666,0.4772727272727273,0.5227272727272727,0.4693877551020408,0.625,0.0,0.5978260869565217,0.4731182795698925,0.6,0.2,False
32005,777175,2025-07-09,158,119,MIL,LAD,Milwaukee Brewers,Los Angeles Dodgers,Brewers,Dodgers,National League,National League,NL,NL,NL Central,NL West,NL Central,NL West,2025,2025,93,93,53,56,40,37,0.57,0.602,439,502,367,435,72,67,4.72,5.4,3.95,4.68,0.77,0.72,0.0,0.0,0.0,0.0,0.57,0.602,0.0,0.0,29,33,17,17,24,23,23,20,W3,L5,0,0,0.0,0.0,0.0,0.0,0.5698924731182796,0.6021505376344086,0.6304347826086957,0.66,0.5106382978723404,0.5348837209302325,0.6923076923076923,0.7692307692307693,0.5698924731182796,0.6021505376344086,0.6,0.4,False
32006,777177,2025-07-09,118,134,KC,PIT,Kansas City Royals,Pittsburgh Pirates,Royals,Pirates,American League,National League,AL,NL,AL Central,NL Central,AL Central,NL Central,2025,2025,95,94,46,39,49,55,0.484,0.415,328,324,348,364,-20,-40,3.45,3.45,3.66,3.87,-0.21,-0.43,0.0,0.0,0.0,0.0,0.484,0.415,0.0,0.0,23,26,24,21,23,13,25,34,W3,L5,0,0,0.0,0.0,0.0,0.0,0.4842105263157895,0.4148936170212766,0.4893617021276595,0.5531914893617021,0.4791666666666667,0.2765957446808511,0.3333333333333333,0.5,0.4842105263157895,0.4148936170212766,0.6,0.5,False
32007,777172,2025-07-09,145,141,CWS,TOR,Chicago White Sox,Toronto Blue Jays,White Sox,Blue Jays,American League,American League,AL,AL,AL Central,AL East,AL Central,AL East,2025,2025,93,93,30,54,63,39,0.323,0.581,322,427,417,410,-95,17,3.46,4.59,4.48,4.41,-1.02,0.18,0.0,0.0,0.0,0.0,0.323,0.581,0.0,0.0,19,32,27,16,11,22,36,23,L3,W10,0,0,0.0,0.0,0.0,0.0,0.3225806451612903,0.5806451612903226,0.4130434782608695,0.6666666666666666,0.2340425531914893,0.4888888888888889,0.5714285714285714,0.8571428571428571,0.3225806451612903,0.5806451612903226,0.4,1.0,False
32008,777178,2025-07-09,138,120,STL,WSH,St. Louis Cardinals,Washington Nationals,Cardinals,Nationals,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2025,2025,98,94,54,37,44,57,0.551,0.394,461,403,428,510,33,-107,4.7,4.29,4.37,5.43,0.34,-1.14,0.0,0.0,0.0,0.0,0.551,0.394,0.0,0.0,29,18,17,30,25,19,27,27,W1,L4,0,0,0.0,0.0,0.0,0.0,0.5510204081632653,0.3936170212765957,0.6304347826086957,0.375,0.4807692307692308,0.4130434782608695,0.35294117647058826,0.0,0.5510204081632653,0.3936170212765957,0.5,0.3,False
32009,777162,2025-07-09,135,109,SD,AZ,San Diego Padres,Arizona Diamondbacks,Padres,D-backs,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2025,2025,92,93,49,45,43,48,0.533,0.484,368,470,362,469,6,1,4.0,5.05,3.93,5.04,0.07,0.01,0.0,0.0,0.0,0.0,0.533,0.484,0.0,0.0,28,23,16,25,21,22,27,23,W1,L1,0,0,0.0,0.0,0.0,0.0,0.532608695652174,0.4838709677419355,0.6363636363636364,0.4791666666666667,0.4375,0.4888888888888889,0.375,0.5833333333333334,0.532608695652174,0.4838709677419355,0.4,0.4,True
32011,777163,2025-07-09,137,143,SF,PHI,San Francisco Giants,Philadelphia Phillies,Giants,Phillies,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2025,2025,93,95,51,55,42,40,0.548,0.579,388,434,355,384,33,50,4.17,4.57,3.82,4.04,0.35,0.53,0.0,0.0,0.0,0.0,0.548,0.579,0.0,0.0,27,32,17,17,24,23,25,23,W4,L2,0,0,0.0,0.0,0.0,0.0,0.5483870967741935,0.5789473684210527,0.6136363636363636,0.6530612244897959,0.4897959183673469,0.5,0.5,0.6153846153846154,0.5483870967741935,0.5789473684210527,0.6,0.6,False
32012,777171,2025-07-09,108,140,LAA,TEX,Los Angeles Angels,Texas Rangers,Angels,Rangers,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2025,2025,91,92,44,45,47,47,0.484,0.489,386,358,446,322,-60,36,4.24,3.89,4.9,3.5,-0.66,0.39,0.0,0.0,0.0,0.0,0.484,0.489,0.0,0.0,21,26,21,19,23,19,26,28,L1,W1,0,0,0.0,0.0,0.0,0.0,0.4835164835164835,0.4891304347826087,0.5,0.5777777777777777,0.4693877551020408,0.4042553191489361,0.6363636363636364,0.4,0.4835164835164835,0.4891304347826087,0.4,0.5,True
65196,777176,2025-07-09,133,144,ATH,ATL,Athletics,Atlanta Braves,Athletics,Braves,American League,National League,AL,NL,AL West,NL East,AL West,NL East,2025,2025,93,91,38,39,55,52,0.409,0.429,394,362,525,368,-131,-6,4.24,3.98,5.65,4.04,-1.41,-0.07,0.0,0.0,0.0,0.0,0.409,0.429,0.0,0.0,17,24,29,22,21,15,26,30,W1,L5,0,0,0.0,0.0,0.0,0.0,0.4086021505376344,0.4285714285714285,0.3695652173913043,0.5217391304347826,0.4468085106382978,0.3333333333333333,0.25,0.5625,0.4086021505376344,0.4285714285714285,0.5,0.2,False
32271,777168,2025-07-10,113,146,CIN,MIA,Cincinnati Reds,Miami Marlins,Reds,Marlins,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2025,2025,96,91,48,42,48,49,0.5,0.462,432,389,416,451,16,-62,4.5,4.27,4.33,4.96,0.17,-0.68,0.0,0.0,0.0,0.0,0.5,0.462,0.0,0.0,26,20,22,27,22,22,26,22,W1,L1,0,0,0.0,0.0,0.0,0.0,0.5,0.4615384615384615,0.5416666666666666,0.425531914893617,0.4583333333333333,0.5,0.3333333333333333,0.6,0.5,0.4615384615384615,0.3,0.6,False
32272,777165,2025-07-10,110,121,BAL,NYM,Baltimore Orioles,New York Mets,Orioles,Mets,American League,National League,AL,NL,AL East,NL East,AL East,NL East,2025,2025,95,95,41,53,54,42,0.432,0.558,402,418,502,383,-100,35,4.23,4.4,5.28,4.03,-1.05,0.37,0.0,0.0,0.0,0.0,0.432,0.558,0.0,0.0,20,33,24,15,21,20,30,27,W1,L1,0,0,0.0,0.0,0.0,0.0,0.431578947368421,0.5578947368421052,0.4545454545454545,0.6875,0.4117647058823529,0.425531914893617,0.5,0.46153846153846156,0.431578947368421,0.5578947368421052,0.6,0.5,False
32273,777169,2025-07-10,147,136,NYY,SEA,New York Yankees,Seattle Mariners,Yankees,Mariners,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2025,2025,93,92,52,48,41,44,0.559,0.522,486,411,377,399,109,12,5.23,4.47,4.05,4.34,1.17,0.13,0.0,0.0,0.0,0.0,0.559,0.522,0.0,0.0,29,25,17,21,23,23,24,23,W3,L2,0,0,0.0,0.0,0.0,0.0,0.5591397849462365,0.5217391304347826,0.6304347826086957,0.5434782608695652,0.4893617021276595,0.5,0.23076923076923078,0.5,0.5591397849462365,0.5217391304347826,0.4,0.6,False
32274,777170,2025-07-10,111,139,BOS,TB,Boston Red Sox,Tampa Bay Rays,Red Sox,Rays,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2025,2025,99,93,53,50,46,43,0.535,0.538,516,441,444,374,72,67,5.21,4.74,4.48,4.02,0.73,0.72,0.0,0.0,0.0,0.0,0.535,0.538,0.0,0.0,32,28,20,25,21,22,26,18,W6,W1,0,0,0.0,0.0,0.0,0.0,0.5353535353535354,0.5376344086021505,0.6153846153846154,0.5283018867924528,0.4468085106382978,0.55,0.6666666666666666,0.4,0.5353535353535354,0.5376344086021505,0.9,0.3,True
32275,777166,2025-07-10,142,112,MIN,CHC,Minnesota Twins,Chicago Cubs,Twins,Cubs,American League,National League,AL,NL,AL Central,NL Central,AL Central,NL Central,2025,2025,94,92,47,54,47,38,0.5,0.587,400,495,406,378,-6,117,4.26,5.38,4.32,4.11,-0.06,1.27,0.0,0.0,0.0,0.0,0.5,0.587,0.0,0.0,27,30,18,16,20,24,29,22,W2,L2,0,0,0.0,0.0,0.0,0.0,0.5,0.5869565217391305,0.6,0.6521739130434783,0.4081632653061224,0.5217391304347826,0.3333333333333333,0.5882352941176471,0.5,0.5869565217391305,0.5,0.6,False
32277,777167,2025-07-10,138,120,STL,WSH,St. Louis Cardinals,Washington Nationals,Cardinals,Nationals,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2025,2025,99,95,54,38,45,57,0.545,0.4,463,411,436,512,27,-101,4.68,4.33,4.4,5.39,0.27,-1.06,0.0,0.0,0.0,0.0,0.545,0.4,0.0,0.0,29,18,18,30,25,20,27,27,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5454545454545454,0.4,0.6170212765957447,0.375,0.4807692307692308,0.425531914893617,0.35294117647058826,0.0,0.5454545454545454,0.4,0.4,0.4,False
32278,777158,2025-07-10,135,109,SD,AZ,San Diego Padres,Arizona Diamondbacks,Padres,D-backs,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2025,2025,93,94,49,46,44,48,0.527,0.489,370,478,370,471,0,7,3.98,5.09,3.98,5.01,0.0,0.07,0.0,0.0,0.0,0.0,0.527,0.489,0.0,0.0,28,23,17,25,21,23,27,23,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5268817204301075,0.4893617021276595,0.6222222222222222,0.4791666666666667,0.4375,0.5,0.35294117647058826,0.6153846153846154,0.5268817204301075,0.4893617021276595,0.4,0.5,True
32280,777159,2025-07-10,108,140,LAA,TEX,Los Angeles Angels,Texas Rangers,Angels,Rangers,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2025,2025,92,93,45,45,47,48,0.489,0.484,397,366,454,333,-57,33,4.32,3.94,4.93,3.58,-0.62,0.35,0.0,0.0,0.0,0.0,0.489,0.484,0.0,0.0,22,26,21,19,23,19,26,29,W1,L1,0,0,0.0,0.0,0.0,0.0,0.4891304347826087,0.4838709677419355,0.5116279069767442,0.5777777777777777,0.4693877551020408,0.3958333333333333,0.6666666666666666,0.3333333333333333,0.4891304347826087,0.4838709677419355,0.4,0.4,True
67874,777156,2025-07-10,133,144,ATH,ATL,Athletics,Atlanta Braves,Athletics,Braves,American League,National League,AL,NL,AL West,NL East,AL West,NL East,2025,2025,94,92,38,40,56,52,0.404,0.435,396,371,534,370,-138,1,4.21,4.03,5.68,4.02,-1.47,0.01,0.0,0.0,0.0,0.0,0.404,0.435,0.0,0.0,17,24,30,22,21,16,26,30,L1,W1,0,0,0.0,0.0,0.0,0.0,0.4042553191489361,0.4347826086956521,0.3617021276595745,0.5217391304347826,0.4468085106382978,0.3478260869565217,0.25,0.5625,0.4042553191489361,0.4347826086956521,0.5,0.3,False
2733511,777181,2025-07-10,110,121,BAL,NYM,Baltimore Orioles,New York Mets,Orioles,Mets,American League,National League,AL,NL,AL East,NL East,AL East,NL East,2025,2025,94,94,40,53,54,41,0.426,0.564,395,415,499,376,-104,39,4.2,4.41,5.31,4.0,-1.11,0.41,0.0,0.0,0.0,0.0,0.426,0.564,0.0,0.0,19,33,24,15,21,20,30,26,L1,W1,0,0,0.0,0.0,0.0,0.0,0.425531914893617,0.5638297872340425,0.4418604651162791,0.6875,0.4117647058823529,0.4347826086956521,0.5,0.46153846153846156,0.425531914893617,0.5638297872340425,0.6,0.5,False
32566,777153,2025-07-11,147,112,NYY,CHC,New York Yankees,Chicago Cubs,Yankees,Cubs,American League,National League,AL,NL,AL East,NL Central,AL East,NL Central,2025,2025,94,93,53,55,41,38,0.564,0.591,492,503,382,379,110,124,5.23,5.41,4.06,4.08,1.17,1.33,0.0,0.0,0.0,0.0,0.564,0.591,0.0,0.0,30,30,17,16,23,25,24,22,W4,W1,0,0,0.0,0.0,0.0,0.0,0.5638297872340425,0.5913978494623656,0.6382978723404256,0.6521739130434783,0.4893617021276595,0.5319148936170213,0.23076923076923078,0.5882352941176471,0.5638297872340425,0.5913978494623656,0.4,0.6,False
32567,777160,2025-07-11,113,115,CIN,COL,Cincinnati Reds,Colorado Rockies,Reds,Rockies,National League,National League,NL,NL,NL Central,NL West,NL Central,NL West,2025,2025,97,96,49,22,48,74,0.505,0.229,438,334,416,597,22,-263,4.52,3.48,4.29,6.22,0.23,-2.74,0.0,0.0,0.0,0.0,0.505,0.229,0.0,0.0,27,11,22,37,22,11,26,37,W2,L3,0,0,0.0,0.0,0.0,0.0,0.5051546391752577,0.2291666666666666,0.5510204081632653,0.2291666666666666,0.4583333333333333,0.2291666666666666,0.3333333333333333,0.2222222222222222,0.5051546391752577,0.2291666666666666,0.4,0.3,False
32568,777157,2025-07-11,110,146,BAL,MIA,Baltimore Orioles,Miami Marlins,Orioles,Marlins,American League,National League,AL,NL,AL East,NL East,AL East,NL East,2025,2025,97,92,43,42,54,50,0.443,0.457,412,389,506,457,-94,-68,4.25,4.23,5.22,4.97,-0.97,-0.74,0.0,0.0,0.0,0.0,0.443,0.457,0.0,0.0,22,20,24,27,21,22,30,23,W3,L2,0,0,0.0,0.0,0.0,0.0,0.4432989690721649,0.4565217391304347,0.4782608695652174,0.425531914893617,0.4117647058823529,0.4888888888888889,0.5,0.6,0.4432989690721649,0.4565217391304347,0.7,0.5,False
32569,777161,2025-07-11,116,136,DET,SEA,Detroit Tigers,Seattle Mariners,Tigers,Mariners,American League,American League,AL,AL,AL Central,AL West,AL Central,AL West,2025,2025,98,93,62,48,36,45,0.633,0.516,500,416,373,405,127,11,5.1,4.47,3.81,4.35,1.3,0.12,0.0,0.0,0.0,0.0,0.633,0.516,0.0,0.0,33,25,16,21,29,23,20,24,L1,L3,0,0,0.0,0.0,0.0,0.0,0.6326530612244898,0.5161290322580645,0.673469387755102,0.5434782608695652,0.5918367346938775,0.4893617021276595,0.6923076923076923,0.5,0.6326530612244898,0.5161290322580645,0.7,0.5,False
32570,777155,2025-07-11,111,139,BOS,TB,Boston Red Sox,Tampa Bay Rays,Red Sox,Rays,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2025,2025,100,94,54,50,46,44,0.54,0.532,520,444,447,378,73,66,5.2,4.72,4.47,4.02,0.73,0.7,0.0,0.0,0.0,0.0,0.54,0.532,0.0,0.0,33,28,20,25,21,22,26,19,W7,L1,0,0,0.0,0.0,0.0,0.0,0.54,0.5319148936170213,0.6226415094339622,0.5283018867924528,0.4468085106382978,0.5365853658536586,0.6923076923076923,0.36363636363636365,0.54,0.5319148936170213,0.9,0.3,True
32571,777147,2025-07-11,138,144,STL,ATL,St. Louis Cardinals,Atlanta Braves,Cardinals,Braves,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2025,2025,100,93,55,40,45,53,0.55,0.43,471,375,437,375,34,0,4.71,4.03,4.37,4.03,0.34,0.0,0.0,0.0,0.0,0.0,0.55,0.43,0.0,0.0,30,24,18,22,25,16,27,31,W1,L1,0,0,0.0,0.0,0.0,0.0,0.55,0.4301075268817204,0.625,0.5217391304347826,0.4807692307692308,0.3404255319148936,0.35294117647058826,0.5625,0.55,0.4301075268817204,0.4,0.2,False
32572,777146,2025-07-11,145,114,CWS,CLE,Chicago White Sox,Cleveland Guardians,White Sox,Guardians,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,95,95,31,46,64,49,0.326,0.484,326,356,422,397,-96,-41,3.43,3.75,4.44,4.18,-1.01,-0.43,0.0,0.0,0.0,0.0,0.326,0.484,0.0,0.0,20,21,28,23,11,25,36,26,L1,W4,0,0,0.0,0.0,0.0,0.0,0.3263157894736842,0.4842105263157895,0.4166666666666667,0.4772727272727273,0.2340425531914893,0.4901960784313725,0.5,0.25,0.3263157894736842,0.4842105263157895,0.3,0.4,True
32573,777151,2025-07-11,118,121,KC,NYM,Kansas City Royals,New York Mets,Royals,Mets,American League,National League,AL,NL,AL Central,NL East,AL Central,NL East,2025,2025,96,97,47,53,49,44,0.49,0.546,332,422,351,393,-19,29,3.46,4.35,3.66,4.05,-0.2,0.3,0.0,0.0,0.0,0.0,0.49,0.546,0.0,0.0,24,33,24,15,23,20,25,29,W4,L3,0,0,0.0,0.0,0.0,0.0,0.4895833333333333,0.5463917525773195,0.5,0.6875,0.4791666666666667,0.4081632653061224,0.3333333333333333,0.46153846153846156,0.4895833333333333,0.5463917525773195,0.7,0.5,False
32574,777148,2025-07-11,142,134,MIN,PIT,Minnesota Twins,Pittsburgh Pirates,Twins,Pirates,American League,National League,AL,NL,AL Central,NL Central,AL Central,NL Central,2025,2025,95,95,47,39,48,56,0.495,0.411,401,327,414,368,-13,-41,4.22,3.44,4.36,3.87,-0.14,-0.43,0.0,0.0,0.0,0.0,0.495,0.411,0.0,0.0,27,26,19,21,20,13,29,35,L1,L6,0,0,0.0,0.0,0.0,0.0,0.4947368421052631,0.4105263157894737,0.5869565217391305,0.5531914893617021,0.4081632653061224,0.2708333333333333,0.3333333333333333,0.5,0.4947368421052631,0.4105263157894737,0.5,0.4,False
32575,777154,2025-07-11,117,140,HOU,TEX,Houston Astros,Texas Rangers,Astros,Rangers,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2025,2025,93,94,55,46,38,48,0.591,0.489,409,377,346,337,63,40,4.4,4.01,3.72,3.59,0.68,0.43,0.0,0.0,0.0,0.0,0.591,0.489,0.0,0.0,32,26,17,19,23,20,21,29,L3,W1,0,0,0.0,0.0,0.0,0.0,0.5913978494623656,0.4893617021276595,0.6530612244897959,0.5777777777777777,0.5227272727272727,0.4081632653061224,0.625,0.42857142857142855,0.5913978494623656,0.4893617021276595,0.6,0.5,True
32576,777149,2025-07-11,158,120,MIL,WSH,Milwaukee Brewers,Washington Nationals,Brewers,Nationals,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2025,2025,94,96,54,38,40,58,0.574,0.396,442,412,369,520,73,-108,4.7,4.29,3.93,5.42,0.78,-1.12,0.0,0.0,0.0,0.0,0.574,0.396,0.0,0.0,30,18,17,30,24,20,23,28,W4,L1,0,0,0.0,0.0,0.0,0.0,0.574468085106383,0.3958333333333333,0.6382978723404256,0.375,0.5106382978723404,0.4166666666666667,0.6923076923076923,0.0,0.574468085106383,0.3958333333333333,0.7,0.3,False
32577,777150,2025-07-11,108,109,LAA,AZ,Los Angeles Angels,Arizona Diamondbacks,Angels,D-backs,American League,National League,AL,NL,AL West,NL West,AL West,NL West,2025,2025,93,95,45,46,48,49,0.484,0.484,401,481,465,475,-64,6,4.31,5.06,5.0,5.0,-0.69,0.06,0.0,0.0,0.0,0.0,0.484,0.484,0.0,0.0,22,23,22,25,23,23,26,24,L1,L1,0,0,0.0,0.0,0.0,0.0,0.4838709677419355,0.4842105263157895,0.5,0.4791666666666667,0.4693877551020408,0.4893617021276595,0.6153846153846154,0.5714285714285714,0.4838709677419355,0.4842105263157895,0.4,0.4,False
32578,777143,2025-07-11,137,119,SF,LAD,San Francisco Giants,Los Angeles Dodgers,Giants,Dodgers,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2025,2025,94,94,51,56,43,38,0.543,0.596,388,504,368,438,20,66,4.13,5.36,3.91,4.66,0.21,0.7,0.0,0.0,0.0,0.0,0.543,0.596,0.0,0.0,27,33,18,17,24,23,25,21,L1,L6,0,0,0.0,0.0,0.0,0.0,0.5425531914893617,0.5957446808510638,0.6,0.66,0.4897959183673469,0.5227272727272727,0.5,0.7692307692307693,0.5425531914893617,0.5957446808510638,0.6,0.4,True
32579,777139,2025-07-11,135,143,SD,PHI,San Diego Padres,Philadelphia Phillies,Padres,Phillies,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2025,2025,94,96,50,56,44,40,0.532,0.583,374,447,373,384,1,63,3.98,4.66,3.97,4.0,0.01,0.66,0.0,0.0,0.0,0.0,0.532,0.583,0.0,0.0,29,32,17,17,21,24,27,23,W1,W1,0,0,0.0,0.0,0.0,0.0,0.5319148936170213,0.5833333333333334,0.6304347826086957,0.6530612244897959,0.4375,0.5106382978723404,0.3888888888888889,0.6153846153846154,0.5319148936170213,0.5833333333333334,0.5,0.6,False
65221,777152,2025-07-11,133,141,ATH,TOR,Athletics,Toronto Blue Jays,Athletics,Blue Jays,American League,American League,AL,AL,AL West,AL East,AL West,AL East,2025,2025,95,94,39,54,56,40,0.411,0.574,401,428,538,412,-137,16,4.22,4.55,5.66,4.38,-1.44,0.17,0.0,0.0,0.0,0.0,0.411,0.574,0.0,0.0,18,32,30,16,21,22,26,24,W1,L1,0,0,0.0,0.0,0.0,0.0,0.4105263157894737,0.574468085106383,0.375,0.6666666666666666,0.4468085106382978,0.4782608695652174,0.25,0.8571428571428571,0.4105263157894737,0.574468085106383,0.5,0.9,False
2761786,777164,2025-07-11,145,114,CWS,CLE,Chicago White Sox,Cleveland Guardians,White Sox,Guardians,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,94,94,31,45,63,49,0.33,0.479,324,352,418,395,-94,-43,3.45,3.74,4.45,4.2,-1.0,-0.46,0.0,0.0,0.0,0.0,0.33,0.479,0.0,0.0,20,21,27,23,11,24,36,26,W1,W3,0,0,0.0,0.0,0.0,0.0,0.3297872340425531,0.4787234042553192,0.425531914893617,0.4772727272727273,0.2340425531914893,0.48,0.5,0.25,0.3297872340425531,0.4787234042553192,0.4,0.3,True
32822,777142,2025-07-12,147,112,NYY,CHC,New York Yankees,Chicago Cubs,Yankees,Cubs,American League,National League,AL,NL,AL East,NL Central,AL East,NL Central,2025,2025,95,94,54,55,41,39,0.568,0.585,503,503,382,390,121,113,5.29,5.35,4.02,4.15,1.27,1.2,0.0,0.0,0.0,0.0,0.568,0.585,0.0,0.0,31,30,17,16,23,25,24,23,W5,L1,0,0,0.0,0.0,0.0,0.0,0.5684210526315789,0.5851063829787234,0.6458333333333334,0.6521739130434783,0.4893617021276595,0.5208333333333334,0.23076923076923078,0.5882352941176471,0.5684210526315789,0.5851063829787234,0.5,0.6,False
32823,777140,2025-07-12,113,115,CIN,COL,Cincinnati Reds,Colorado Rockies,Reds,Rockies,National League,National League,NL,NL,NL Central,NL West,NL Central,NL West,2025,2025,98,97,49,23,49,74,0.5,0.237,440,337,419,599,21,-262,4.49,3.47,4.28,6.18,0.21,-2.7,0.0,0.0,0.0,0.0,0.5,0.237,0.0,0.0,27,11,23,37,22,12,26,37,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5,0.2371134020618556,0.54,0.2291666666666666,0.4583333333333333,0.2448979591836734,0.3333333333333333,0.2222222222222222,0.5,0.2371134020618556,0.4,0.3,False
